esmini GIT REV: 7df5a1c
esmini GIT TAG: 
esmini GIT BRANCH: master
esmini BUILD VERSION: N/A - client build
Scenario File Name: resources/xosc/./cut-in.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entitity_Name [-] , #1 Entitity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entitity_Name [-] , #2 Entitity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
538, 53.800000, Ego, 0, 18.055556, 0.000093, 4.512173, 81.819597, 1016.706461, 2.324612, 3.415096, 17.729783, 0.133882, -0.009210, 0.001774, -0.124083, 1022.881768, -8.000000, 1.380535, 0.000537, 0.000000, 0.000000, 6.276111, 0.000031, , Obj1, 1, 14.166667, -0.001439, 3.636983, 61.845341, 908.954324, -0.121142, 2.315629, 13.976221, 0.304061, 0.090768, -0.015009, 0.062641, 913.084359, -8.000000, 1.406280, -0.006487, 0.000000, 0.000000, 6.261586, -0.000456, , 
539, 53.900000, Ego, 0, 18.055556, 0.000099, 3.387718, 82.161009, 1018.479458, 2.336768, 3.414114, 17.729972, 0.121557, -0.009822, 0.001892, -0.123252, 1024.686881, -8.000000, 1.380592, 0.000571, 0.000000, 0.000000, 6.276790, 0.000033, , Obj1, 1, 14.166667, -0.001435, 1.401416, 62.077809, 910.351796, -0.090118, 2.324685, 13.974718, 0.310240, 0.090559, -0.015033, 0.061788, 914.506209, -8.000000, 1.405633, -0.006473, 0.000000, 0.000000, 6.261154, -0.000455, , 
540, 54.000000, Ego, 0, 18.055556, 0.000105, 2.263263, 82.502316, 1020.252475, 2.347707, 3.413071, 17.730173, 0.109391, -0.010433, 0.002009, -0.121658, 1026.491966, -8.000000, 1.380652, 0.000606, 0.000000, 0.000000, 6.277459, 0.000035, , Obj1, 1, 14.166667, -0.001432, 5.449036, 62.311181, 911.749117, -0.058485, 2.333720, 13.973212, 0.316334, 0.090349, -0.015061, 0.060935, 915.928048, -8.000000, 1.404987, -0.006458, 0.000000, 0.000000, 6.260728, -0.000454, , 
541, 54.100000, Ego, 0, 18.055556, 0.000111, 1.138808, 82.843513, 1022.025513, 2.357447, 3.411966, 17.730385, 0.097405, -0.011045, 0.002126, -0.119866, 1028.297023, -8.000000, 1.380717, 0.000640, 0.000000, 0.000000, 6.278118, 0.000036, , Obj1, 1, 14.166667, -0.001429, 3.213469, 62.545454, 913.146287, -0.026251, 2.342734, 13.971704, 0.322342, 0.090140, -0.015083, 0.060082, 917.349876, -8.000000, 1.404343, -0.006444, 0.000000, 0.000000, 6.260309, -0.000453, , 
542, 54.200000, Ego, 0, 18.055556, 0.000117, 0.014353, 83.184593, 1023.798574, 2.366007, 3.410801, 17.730609, 0.085597, -0.011656, 0.002243, -0.118074, 1030.102053, -8.000000, 1.380784, 0.000675, 0.000000, 0.000000, 6.278767, 0.000038, , Obj1, 1, 14.166667, -0.001426, 0.977903, 62.780627, 914.543306, 0.006576, 2.351727, 13.970193, 0.328265, 0.089930, -0.015110, 0.059230, 918.771692, -8.000000, 1.403700, -0.006430, 0.000000, 0.000000, 6.259895, -0.000452, , 
543, 54.300000, Ego, 0, 18.055556, 0.000123, 5.173083, 83.525550, 1025.571659, 2.373404, 3.409574, 17.730845, 0.073969, -0.012268, 0.002359, -0.116282, 1031.907055, -8.000000, 1.380855, 0.000709, 0.000000, 0.000000, 6.279406, 0.000040, , Obj1, 1, 14.166667, -0.001423, 5.025522, 63.016697, 915.940174, 0.039986, 2.360699, 13.968679, 0.334103, 0.089721, -0.015132, 0.058377, 920.193497, -8.000000, 1.403058, -0.006416, 0.000000, 0.000000, 6.259488, -0.000451, , 
544, 54.400000, Ego, 0, 18.055556, 0.000129, 4.048628, 83.866379, 1027.344768, 2.379656, 3.408286, 17.731093, 0.062520, -0.012879, 0.002476, -0.114490, 1033.712029, -8.000000, 1.380929, 0.000744, 0.000000, 0.000000, 6.280035, 0.000042, , Obj1, 1, 14.166667, -0.001420, 2.789956, 63.253662, 917.336891, 0.073972, 2.369650, 13.967164, 0.339855, 0.089512, -0.015158, 0.057524, 921.615290, -8.000000, 1.402418, -0.006401, 0.000000, 0.000000, 6.259086, -0.000450, , 
545, 54.500000, Ego, 0, 18.055556, 0.000135, 2.924173, 84.207072, 1029.117904, 2.384781, 3.406937, 17.731352, 0.051250, -0.013491, 0.002593, -0.112699, 1035.516976, -8.000000, 1.381007, 0.000778, 0.000000, 0.000000, 6.280655, 0.000044, , Obj1, 1, 14.166667, -0.001416, 0.554390, 63.491520, 918.733455, 0.108524, 2.378580, 13.965646, 0.345522, 0.089303, -0.015179, 0.056672, 923.037072, -8.000000, 1.401779, -0.006387, 0.000000, 0.000000, 6.258691, -0.000449, , 
546, 54.600000, Ego, 0, 18.055556, 0.000141, 1.799718, 84.547625, 1030.891066, 2.388797, 3.405527, 17.731623, 0.040159, -0.014102, 0.002709, -0.110908, 1037.321895, -8.000000, 1.381088, 0.000813, 0.000000, 0.000000, 6.281264, 0.000046, , Obj1, 1, 14.166667, -0.001413, 4.602009, 63.730269, 920.129868, 0.143634, 2.387490, 13.964125, 0.351104, 0.089094, -0.015204, 0.055819, 924.458843, -8.000000, 1.401142, -0.006373, 0.000000, 0.000000, 6.258301, -0.000448, , 
547, 54.700000, Ego, 0, 18.055556, 0.000147, 0.675263, 84.888030, 1032.664256, 2.391722, 3.404055, 17.731906, 0.029248, -0.014714, 0.002825, -0.109116, 1039.126787, -8.000000, 1.381173, 0.000847, 0.000000, 0.000000, 6.281864, 0.000048, , Obj1, 1, 14.166667, -0.001410, 2.366443, 63.969907, 921.526128, 0.179294, 2.396378, 13.962603, 0.356601, 0.088885, -0.015226, 0.054967, 925.880602, -8.000000, 1.400506, -0.006358, 0.000000, 0.000000, 6.257918, -0.000447, , 
548, 54.800000, Ego, 0, 18.055556, 0.000153, 5.833994, 85.228283, 1034.437476, 2.393573, 3.402523, 17.732200, 0.018515, -0.015326, 0.002941, -0.107325, 1040.931651, -8.000000, 1.381261, 0.000882, 0.000000, 0.000000, 6.282453, 0.000050, , Obj1, 1, 14.166667, -0.001407, 0.130877, 64.210431, 922.922236, 0.215496, 2.405246, 13.961078, 0.362012, 0.088676, -0.015249, 0.054114, 927.302350, -8.000000, 1.399872, -0.006344, 0.000000, 0.000000, 6.257540, -0.000446, , 
549, 54.900000, Ego, 0, 18.055556, 0.000159, 4.709539, 85.568376, 1036.210727, 2.394369, 3.400929, 17.732506, 0.007962, -0.015937, 0.003057, -0.105534, 1042.736488, -8.000000, 1.381353, 0.000916, 0.000000, 0.000000, 6.283033, 0.000052, , Obj1, 1, 14.166667, -0.001404, 4.178496, 64.451841, 924.318191, 0.252229, 2.414093, 13.959551, 0.367338, 0.088468, -0.015270, 0.053262, 928.724086, -8.000000, 1.399239, -0.006330, 0.000000, 0.000000, 6.257168, -0.000445, , 
550, 55.000000, Ego, 0, 18.055556, 0.000165, 3.585084, 85.908303, 1037.984009, 2.394128, 3.399274, 17.732823, -0.002413, -0.016549, 0.003173, -0.103744, 1044.541297, -8.000000, 1.381448, 0.000950, 0.000000, 0.000000, 0.000418, 0.000054, , Obj1, 1, 14.166667, -0.001401, 1.942930, 64.694132, 925.713993, 0.289487, 2.422918, 13.958022, 0.372579, 0.088259, -0.015292, 0.052409, 930.145811, -8.000000, 1.398607, -0.006316, 0.000000, 0.000000, 6.256803, -0.000444, , 
551, 55.100000, Ego, 0, 18.055556, 0.000171, 2.460629, 86.248059, 1039.757324, 2.392867, 3.397558, 17.733152, -0.012608, -0.017160, 0.003289, -0.101953, 1046.346078, -8.000000, 1.381546, 0.000985, 0.000000, 0.000000, 0.000978, 0.000056, , Obj1, 1, 14.166667, -0.001397, 5.990549, 64.937305, 927.109642, 0.327256, 2.431724, 13.956490, 0.377689, 0.088051, -0.015313, 0.051097, 931.567525, -8.000000, 1.397977, -0.006301, 0.000000, 0.000000, 6.256453, -0.000443, , 
552, 55.200000, Ego, 0, 18.055556, 0.000177, 1.336174, 86.587637, 1041.530674, 2.390605, 3.395781, 17.733492, -0.022624, -0.017772, 0.003404, -0.100163, 1048.150832, -8.000000, 1.381648, 0.001019, 0.000000, 0.000000, 0.001528, 0.000057, , Obj1, 1, 14.166667, -0.001394, 3.754983, 65.181356, 928.505138, 0.365505, 2.440508, 13.954957, 0.382487, 0.087842, -0.015334, 0.047977, 932.989227, -8.000000, 1.397348, -0.006287, 0.000000, 0.000000, 6.256128, -0.000442, , 
553, 55.300000, Ego, 0, 18.055556, 0.000183, 0.211719, 86.927031, 1043.304058, 2.387359, 3.393943, 17.733844, -0.032462, -0.018383, 0.003519, -0.098373, 1049.955559, -8.000000, 1.381754, 0.001054, 0.000000, 0.000000, 0.002068, 0.000059, , Obj1, 1, 14.166667, -0.001391, 1.519417, 65.426283, 929.900480, 0.404198, 2.449271, 13.953421, 0.386928, 0.087634, -0.015354, 0.044414, 934.410918, -8.000000, 1.396721, -0.006273, 0.000000, 0.000000, 6.255828, -0.000441, , 
554, 55.400000, Ego, 0, 18.055556, 0.000189, 5.370449, 87.266235, 1045.077479, 2.383147, 3.392043, 17.734207, -0.042120, -0.018995, 0.003634, -0.096583, 1051.760257, -8.000000, 1.381862, 0.001088, 0.000000, 0.000000, 0.002598, 0.000061, , Obj1, 1, 14.166667, -0.001388, 5.567036, 65.672084, 931.295668, 0.443299, 2.458014, 13.951884, 0.391013, 0.087426, -0.015375, 0.040851, 935.832597, -8.000000, 1.396095, -0.006259, 0.000000, 0.000000, 6.255553, -0.000440, , 
555, 55.500000, Ego, 0, 18.055556, 0.000195, 4.245994, 87.605244, 1046.850937, 2.377987, 3.390082, 17.734582, -0.051599, -0.019606, 0.003749, -0.094793, 1053.564928, -8.000000, 1.381975, 0.001123, 0.000000, 0.000000, 0.003119, 0.000063, , Obj1, 1, 14.166667, -0.001385, 3.331470, 65.918758, 932.690703, 0.482773, 2.466736, 13.950345, 0.394742, 0.087218, -0.015394, 0.037289, 937.254265, -8.000000, 1.395471, -0.006245, 0.000000, 0.000000, 6.255304, -0.000439, , 
556, 55.600000, Ego, 0, 18.055556, 0.000201, 3.121539, 87.944050, 1048.624433, 2.371897, 3.388060, 17.734964, -0.060899, -0.020227, 0.003815, -0.093003, 1055.369572, -8.000000, 1.382090, 0.001157, 0.000000, 0.000000, 0.003629, 0.000065, , Obj1, 1, 14.166667, -0.001382, 1.095903, 66.166301, 934.085583, 0.522585, 2.475437, 13.948803, 0.398115, 0.087010, -0.015414, 0.033726, 938.675922, -8.000000, 1.394848, -0.006230, 0.000000, 0.000000, 6.255079, -0.000438, , 
557, 55.700000, Ego, 0, 18.055556, 0.000201, 1.997084, 88.282646, 1050.397948, 2.364894, 3.385962, 17.735147, -0.070024, -0.020980, 0.001828, -0.091248, 1057.174195, -8.000000, 1.382206, 0.001155, 0.000000, 0.000000, 0.004130, 0.000063, , Obj1, 1, 14.166667, -0.001378, 5.143523, 66.414713, 935.480309, 0.562698, 2.484117, 13.947260, 0.401131, 0.086802, -0.015432, 0.030164, 940.097567, -8.000000, 1.394226, -0.006216, 0.000000, 0.000000, 6.254879, -0.000437, , 
558, 55.800000, Ego, 0, 18.055556, 0.000197, 0.872629, 88.621039, 1052.171501, 2.356996, 3.383931, 17.735534, -0.078983, -0.020306, 0.003876, -0.089588, 1058.978835, -8.000000, 1.382319, 0.001134, 0.000000, 0.000000, 0.004622, 0.000062, , Obj1, 1, 14.166667, -0.001375, 2.907956, 66.663991, 936.874881, 0.603077, 2.492776, 13.945715, 0.403791, 0.086594, -0.015452, 0.026602, 941.519201, -8.000000, 1.393606, -0.006202, 0.000000, 0.000000, 6.254704, -0.000436, , 
559, 55.900000, Ego, 0, 18.055556, 0.000194, 6.031359, 88.959233, 1053.945093, 2.348218, 3.381938, 17.735914, -0.087776, -0.019935, 0.003801, -0.087928, 1060.783491, -8.000000, 1.382431, 0.001114, 0.000000, 0.000000, 0.005104, 0.000061, , Obj1, 1, 14.166667, -0.001372, 0.672390, 66.914132, 938.269297, 0.643687, 2.501415, 13.944168, 0.406095, 0.086387, -0.015468, 0.023040, 942.940823, -8.000000, 1.392987, -0.006188, 0.000000, 0.000000, 6.254555, -0.000435, , 
560, 56.000000, Ego, 0, 18.055556, 0.000190, 4.906904, 89.297231, 1055.718722, 2.338578, 3.379981, 17.736288, -0.096403, -0.019564, 0.003731, -0.086269, 1062.588164, -8.000000, 1.382540, 0.001093, 0.000000, 0.000000, 0.005578, 0.000060, , Obj1, 1, 14.166667, -0.001369, 4.720009, 67.165135, 939.663559, 0.684491, 2.510033, 13.942619, 0.408043, 0.086179, -0.015489, 0.019479, 944.362434, -8.000000, 1.392370, -0.006174, 0.000000, 0.000000, 6.254430, -0.000434, , 
561, 56.100000, Ego, 0, 18.055556, 0.000186, 3.782449, 89.635037, 1057.492387, 2.328092, 3.378062, 17.736653, -0.104864, -0.019194, 0.003655, -0.084609, 1064.392854, -8.000000, 1.382647, 0.001072, 0.000000, 0.000000, 0.006042, 0.000059, , Obj1, 1, 14.166667, -0.001366, 2.484443, 67.416998, 941.057666, 0.725454, 2.518630, 13.941069, 0.409635, 0.085972, -0.015502, 0.015917, 945.784034, -8.000000, 1.391754, -0.006159, 0.000000, 0.000000, 6.254330, -0.000433, , 
562, 56.200000, Ego, 0, 18.055556, 0.000183, 2.657994, 89.972655, 1059.266088, 2.316776, 3.376180, 17.737011, -0.113158, -0.018823, 0.003585, -0.082949, 1066.197561, -8.000000, 1.382752, 0.001051, 0.000000, 0.000000, 0.006497, 0.000058, , Obj1, 1, 14.166667, -0.001363, 0.248877, 67.669719, 942.451618, 0.766541, 2.527206, 13.939516, 0.410871, 0.085764, -0.015525, 0.012356, 947.205623, -8.000000, 1.391139, -0.006145, 0.000000, 0.000000, 6.254256, -0.000432, , 
563, 56.300000, Ego, 0, 18.055556, 0.000179, 1.533539, 90.310088, 1061.039824, 2.304647, 3.374334, 17.737363, -0.121287, -0.018452, 0.003511, -0.081289, 1068.002284, -8.000000, 1.382855, 0.001030, 0.000000, 0.000000, 0.006943, 0.000056, , Obj1, 1, 14.166667, -0.001360, 4.296496, 67.923295, 943.845414, 0.807717, 2.535762, 13.937963, 0.411750, 0.085558, -0.015536, 0.008795, 948.627200, -8.000000, 1.390526, -0.006131, 0.000000, 0.000000, 6.254206, -0.000431, , 
564, 56.400000, Ego, 0, 18.055556, 0.000176, 0.409084, 90.647341, 1062.813595, 2.291722, 3.372526, 17.737706, -0.129250, -0.018081, 0.003438, -0.079629, 1069.807024, -8.000000, 1.382956, 0.001009, 0.000000, 0.000000, 0.007379, 0.000055, , Obj1, 1, 14.166667, -0.001356, 2.060930, 68.177725, 945.239055, 0.848944, 2.544297, 13.936407, 0.412274, 0.085350, -0.015557, 0.005234, 950.048766, -8.000000, 1.389915, -0.006117, 0.000000, 0.000000, 6.254182, -0.000430, , 
565, 56.500000, Ego, 0, 18.055556, 0.000172, 5.567814, 90.984417, 1064.587399, 2.278018, 3.370755, 17.738043, -0.137047, -0.017709, 0.003368, -0.077969, 1071.611781, -8.000000, 1.383055, 0.000988, 0.000000, 0.000000, 0.007806, 0.000054, , Obj1, 1, 14.166667, -0.001344, 6.108549, 68.433010, 946.632572, 0.890188, 2.552857, 13.935170, 0.412439, 0.085596, -0.012369, 0.001658, 951.470320, -8.000000, 1.389308, -0.006062, 0.000000, 0.000000, 6.254183, -0.000420, , 
566, 56.600000, Ego, 0, 18.055556, 0.000168, 4.443359, 91.321319, 1066.361237, 2.263550, 3.369021, 17.738372, -0.144678, -0.017339, 0.003291, -0.076309, 1073.416555, -8.000000, 1.383152, 0.000967, 0.000000, 0.000000, 0.008225, 0.000053, , Obj1, 1, 14.166667, -0.001303, 3.872983, 68.689135, 948.025974, 0.931408, 2.561249, 13.934022, 0.412203, 0.083925, -0.011480, -0.002363, 952.891766, -8.000000, 1.388721, -0.005877, 0.000000, 0.000000, 6.254211, -0.000407, , 
567, 56.700000, Ego, 0, 18.055556, 0.000165, 3.318904, 91.658051, 1068.135106, 2.248335, 3.367325, 17.738695, -0.152143, -0.016967, 0.003224, -0.074648, 1075.221345, -8.000000, 1.383246, 0.000946, 0.000000, 0.000000, 0.008633, 0.000052, , Obj1, 1, 14.166667, -0.001260, 1.637417, 68.946066, 949.419228, 0.972565, 2.569302, 13.932539, 0.411569, 0.080530, -0.014828, -0.006337, 954.313056, -8.000000, 1.388152, -0.005683, 0.000000, 0.000000, 6.254266, -0.000393, , 
568, 56.800000, Ego, 0, 18.055556, 0.000161, 2.194449, 91.994618, 1069.909007, 2.232391, 3.365665, 17.739010, -0.159442, -0.016597, 0.003149, -0.072988, 1077.026152, -8.000000, 1.383339, 0.000925, 0.000000, 0.000000, 0.009033, 0.000051, , Obj1, 1, 14.166667, -0.001217, 5.685036, 69.203774, 950.812338, 1.013620, 2.577084, 13.931102, 0.410552, 0.077817, -0.014374, -0.010175, 955.734191, -8.000000, 1.387604, -0.005489, 0.000000, 0.000000, 6.254348, -0.000379, , 
569, 56.900000, Ego, 0, 18.055556, 0.000157, 1.069994, 92.331022, 1071.682939, 2.215734, 3.364043, 17.739317, -0.166575, -0.016225, 0.003078, -0.071328, 1078.830976, -8.000000, 1.383429, 0.000904, 0.000000, 0.000000, 0.009424, 0.000050, , Obj1, 1, 14.166667, -0.001174, 3.449470, 69.462233, 952.205309, 1.054535, 2.584595, 13.929710, 0.409151, 0.075106, -0.013916, -0.014011, 957.155171, -8.000000, 1.387074, -0.005294, 0.000000, 0.000000, 6.254456, -0.000366, , 
570, 57.000000, Ego, 0, 18.055556, 0.000154, 6.228724, 92.667268, 1073.456901, 2.198380, 3.362457, 17.739618, -0.173541, -0.015854, 0.003007, -0.069667, 1080.635817, -8.000000, 1.383517, 0.000883, 0.000000, 0.000000, 0.009805, 0.000048, , Obj1, 1, 14.166667, -0.001131, 1.213904, 69.721417, 953.598146, 1.095272, 2.591834, 13.928365, 0.407366, 0.072396, -0.013453, -0.017844, 958.575995, -8.000000, 1.386564, -0.005100, 0.000000, 0.000000, 6.254592, -0.000352, , 
571, 57.100000, Ego, 0, 18.055556, 0.000150, 5.104269, 93.003359, 1075.230892, 2.180345, 3.360909, 17.739911, -0.180342, -0.015484, 0.002932, -0.068006, 1082.440674, -8.000000, 1.383604, 0.000862, 0.000000, 0.000000, 0.010177, 0.000047, , Obj1, 1, 14.166667, -0.001088, 5.261523, 69.981297, 954.990852, 1.135792, 2.598803, 13.927066, 0.405199, 0.069687, -0.012987, -0.021674, 959.996664, -8.000000, 1.386073, -0.004907, 0.000000, 0.000000, 6.254755, -0.000339, , 
572, 57.200000, Ego, 0, 18.055556, 0.000146, 3.979814, 93.339298, 1077.004911, 2.161648, 3.359398, 17.740198, -0.186976, -0.015111, 0.002865, -0.066346, 1084.245548, -8.000000, 1.383688, 0.000841, 0.000000, 0.000000, 0.010540, 0.000046, , Obj1, 1, 14.166667, -0.001045, 3.025957, 70.241847, 956.383434, 1.176057, 2.605501, 13.925815, 0.402649, 0.066980, -0.012517, -0.025502, 961.417179, -8.000000, 1.385602, -0.004713, 0.000000, 0.000000, 6.254945, -0.000325, , 
573, 57.300000, Ego, 0, 18.055556, 0.000143, 2.855359, 93.675091, 1078.778959, 2.142303, 3.357923, 17.740477, -0.193445, -0.014741, 0.002788, -0.064685, 1086.050439, -8.000000, 1.383770, 0.000820, 0.000000, 0.000000, 0.010893, 0.000045, , Obj1, 1, 14.166667, -0.001002, 0.790391, 70.503040, 957.775895, 1.216028, 2.611928, 13.924610, 0.399716, 0.064275, -0.012043, -0.029328, 962.837538, -8.000000, 1.385150, -0.004519, 0.000000, 0.000000, 6.255161, -0.000311, , 
574, 57.400000, Ego, 0, 18.055556, 0.000139, 1.730904, 94.010739, 1080.553034, 2.122329, 3.356487, 17.740749, -0.199747, -0.014369, 0.002721, -0.063024, 1087.855346, -8.000000, 1.383850, 0.000800, 0.000000, 0.000000, 0.011238, 0.000044, , Obj1, 1, 14.166667, -0.000959, 4.838010, 70.764849, 959.168240, 1.255668, 2.618086, 13.923454, 0.396401, 0.061572, -0.011565, -0.033151, 964.257742, -8.000000, 1.384718, -0.004325, 0.000000, 0.000000, 6.255405, -0.000298, , 
575, 57.500000, Ego, 0, 18.055556, 0.000135, 0.606449, 94.346248, 1082.327135, 2.101740, 3.355087, 17.741013, -0.205884, -0.013998, 0.002648, -0.061363, 1089.660271, -8.000000, 1.383928, 0.000779, 0.000000, 0.000000, 0.011573, 0.000043, , Obj1, 1, 14.166667, -0.000916, 2.602443, 71.027246, 960.560475, 1.294939, 2.623973, 13.922346, 0.392704, 0.058870, -0.011083, -0.036971, 965.677791, -8.000000, 1.384305, -0.004131, 0.000000, 0.000000, 6.255676, -0.000284, , 
576, 57.600000, Ego, 0, 18.055556, 0.000132, 5.765180, 94.681620, 1084.101262, 2.080555, 3.353724, 17.741271, -0.211854, -0.013627, 0.002576, -0.059702, 1091.465212, -8.000000, 1.384003, 0.000758, 0.000000, 0.000000, 0.011899, 0.000041, , Obj1, 1, 14.166667, -0.000873, 0.366877, 71.290205, 961.952603, 1.333801, 2.629589, 13.921286, 0.388625, 0.056169, -0.010599, -0.040789, 967.097685, -8.000000, 1.383911, -0.003938, 0.000000, 0.000000, 6.255973, -0.000271, , 
577, 57.700000, Ego, 0, 18.055556, 0.000128, 4.640725, 95.016860, 1085.875415, 2.058789, 3.352399, 17.741522, -0.217658, -0.013255, 0.002508, -0.058044, 1093.270170, -8.000000, 1.384077, 0.000737, 0.000000, 0.000000, 0.012216, 0.000040, , Obj1, 1, 14.166667, -0.000830, 4.414496, 71.553698, 963.344631, 1.372218, 2.634936, 13.920274, 0.384164, 0.053470, -0.010112, -0.044605, 968.517424, -8.000000, 1.383536, -0.003744, 0.000000, 0.000000, 6.256298, -0.000257, , 
578, 57.800000, Ego, 0, 18.055556, 0.000125, 3.516270, 95.351971, 1087.649591, 2.036458, 3.351110, 17.741765, -0.223315, -0.012885, 0.002430, -0.056573, 1095.075144, -8.000000, 1.384149, 0.000716, 0.000000, 0.000000, 0.012526, 0.000039, , Obj1, 1, 14.166667, -0.000787, 2.178930, 71.817700, 964.736562, 1.410150, 2.640014, 13.919312, 0.379322, 0.050772, -0.009624, -0.048418, 969.937009, -8.000000, 1.383181, -0.003551, 0.000000, 0.000000, 6.256649, -0.000243, , 
579, 57.900000, Ego, 0, 18.055556, 0.000121, 2.391815, 95.686957, 1089.423791, 2.013572, 3.349859, 17.742001, -0.228854, -0.012512, 0.002366, -0.055387, 1096.880136, -8.000000, 1.384218, 0.000695, 0.000000, 0.000000, 0.012829, 0.000038, , Obj1, 1, 14.166667, -0.000745, 6.226549, 72.082182, 966.128402, 1.447560, 2.644821, 13.918399, 0.374100, 0.048076, -0.009128, -0.052229, 971.356439, -8.000000, 1.382846, -0.003357, 0.000000, 0.000000, 6.257027, -0.000230, , 
580, 58.000000, Ego, 0, 18.055556, 0.000117, 1.267359, 96.021822, 1091.198014, 1.990144, 3.348645, 17.742230, -0.234277, -0.012142, 0.002290, -0.054226, 1098.685144, -8.000000, 1.384286, 0.000674, 0.000000, 0.000000, 0.013127, 0.000037, , Obj1, 1, 14.166667, -0.000702, 3.990983, 72.347118, 967.520156, 1.484411, 2.649359, 13.917536, 0.368507, 0.045381, -0.008632, -0.055924, 972.775714, -8.000000, 1.382529, -0.003164, 0.000000, 0.000000, 6.257429, -0.000216, , 
581, 58.100000, Ego, 0, 18.055556, 0.000114, 0.142904, 96.356568, 1092.972260, 1.966186, 3.347468, 17.742453, -0.239583, -0.011770, 0.002222, -0.053064, 1100.490169, -8.000000, 1.384351, 0.000653, 0.000000, 0.000000, 0.013417, 0.000036, , Obj1, 1, 14.166667, -0.000659, 1.755417, 72.612481, 968.911828, 1.520678, 2.653628, 13.916723, 0.362677, 0.042688, -0.008134, -0.058297, 974.194834, -8.000000, 1.382232, -0.002971, 0.000000, 0.000000, 6.257842, -0.000203, , 
582, 58.200000, Ego, 0, 18.055556, 0.000110, 5.301635, 96.691201, 1094.746526, 1.941709, 3.346328, 17.742668, -0.244773, -0.011398, 0.002151, -0.051902, 1102.295211, -8.000000, 1.384414, 0.000632, 0.000000, 0.000000, 0.013701, 0.000034, , Obj1, 1, 14.166667, -0.000616, 5.803036, 72.878243, 970.303424, 1.556348, 2.657628, 13.915959, 0.356696, 0.039996, -0.007634, -0.059814, 975.613800, -8.000000, 1.381954, -0.002777, 0.000000, 0.000000, 6.258266, -0.000189, , 
583, 58.300000, Ego, 0, 18.055556, 0.000106, 4.177180, 97.025724, 1096.520814, 1.916724, 3.345225, 17.742875, -0.249847, -0.011027, 0.002077, -0.050740, 1104.100269, -8.000000, 1.384475, 0.000611, 0.000000, 0.000000, 0.013979, 0.000033, , Obj1, 1, 14.166667, -0.000573, 3.567470, 73.144379, 971.694948, 1.591404, 2.661358, 13.915246, 0.350565, 0.037305, -0.007131, -0.061315, 977.032611, -8.000000, 1.381696, -0.002584, 0.000000, 0.000000, 6.258700, -0.000175, , 
584, 58.400000, Ego, 0, 18.055556, 0.000103, 3.052725, 97.360140, 1098.295122, 1.891244, 3.344160, 17.743077, -0.254805, -0.010655, 0.002011, -0.049578, 1105.905344, -8.000000, 1.384534, 0.000590, 0.000000, 0.000000, 0.014250, 0.000032, , Obj1, 1, 14.166667, -0.000530, 1.331904, 73.410861, 973.086407, 1.625833, 2.664820, 13.914583, 0.344283, 0.034615, -0.006628, -0.062815, 978.451268, -8.000000, 1.381457, -0.002391, 0.000000, 0.000000, 6.259145, -0.000162, , 
585, 58.500000, Ego, 0, 18.055556, 0.000099, 1.928270, 97.694453, 1100.069449, 1.865279, 3.343131, 17.743270, -0.259647, -0.010284, 0.001935, -0.048416, 1107.710436, -8.000000, 1.384591, 0.000569, 0.000000, 0.000000, 0.014515, 0.000031, , Obj1, 1, 14.166667, -0.000487, 5.379523, 73.677662, 974.477804, 1.659618, 2.668012, 13.913971, 0.337852, 0.031928, -0.006121, -0.064314, 979.869770, -8.000000, 1.381237, -0.002198, 0.000000, 0.000000, 6.259601, -0.000148, , 
